StateCode,District Code,TalukCode,VillageCode,Name
27,502,03999,531275,Dhilli
27,502,03999,531276,Jaipur
27,502,03999,802681,Washim (M Cl)
27,502,04000,000000,Risod
27,502,04000,531277,Nagzari
27,502,04000,531278,Ukirkhed
27,502,04000,531279,Gaundhala
27,502,04000,531280,Karanji
27,502,04000,531281,Lehani
27,502,04000,531282,Wadji
27,502,04000,531283,Gobhani.
27,502,04000,531284,Tandulwadi
27,502,04000,531285,Bhapur
27,502,04000,531286,Dhodap Bk.
27,502,04000,531287,Balkhed
27,502,04000,531288,Mahagaon
27,502,04000,531289,Gohagaon
27,502,04000,531290,Pantapur
27,502,04000,531291,Patwad
27,502,04000,531292,Wadi Wakad
27,502,04000,531293,Borkhedi
27,502,04000,531294,Pimparkhed
27,502,04000,531295,Wakad
27,502,04000,531296,Sarapkhed
27,502,04000,531297,Mothegaon
27,502,04000,531298,Karda
27,502,04000,531299,Bibkhed
27,502,04000,531300,Pimpri Sarhad
27,502,04000,531301,Kuksa
27,502,04000,531302,Kenwad
27,502,04000,531303,Kalamgavhan
27,502,04000,531304,Nandhana
27,502,04000,531305,Jamb Adhav
27,502,04000,531306,Ganeshpur
27,502,04000,531307,Jogeshwari
27,502,04000,531308,Tapowan
27,502,04000,531309,Anchal
27,502,04000,531310,Netanasa
27,502,04000,531311,Jaikhed
27,502,04000,531312,Koyali Bk.
27,502,04000,531313,Koyali Kh.
27,502,04000,531314,Gowardhan
27,502,04000,531315,Nawali
27,502,04000,531316,Mangrul Zanak
27,502,04000,531317,Dhodap Kh.
27,502,04000,531318,Pen Bori
27,502,04000,531319,Shelgaon Rajgure
27,502,04000,531320,Masala Pen
27,502,04000,531321,Keshavnagar 
27,502,04000,531322,Waghi Kh.
27,502,04000,531323,Dapuri Kh
27,502,04000,531324,Chichamba Pen
27,502,04000,531325,Yevta
27,502,04000,531326,Pardi Tikhe
27,502,04000,531327,Khadki Dhangare
27,502,04000,531328,Rithad
27,502,04000,531329,Belkheda
27,502,04000,531330,Hiwar Pen
27,502,04000,531331,Deulgaon Banda
27,502,04000,531332,Wanoja
27,502,04000,531333,Asegaon Pen
27,502,04000,531334,Yevti
27,502,04000,531335,Warud Tohpha
27,502,04000,531336,Koyali Bk.
27,502,04000,531337,Koyali Kh.
27,502,04000,531338,Vyad
27,502,04000,531339,Ghota
27,502,04000,531340,Khadki Sadar
27,502,04000,531341,Degaon
27,502,04000,531342,Linga Kotwal
27,502,04000,531343,Kinkhed
27,502,04000,531344,Pedgaon
27,502,04000,531345,Chikhali
27,502,04000,531346,Kawatha Kh.
27,502,04000,531347,Wadi Raital
27,502,04000,531348,Bhokarkhed
27,502,04000,531349,Palaskhed
27,502,04000,531350,Mohaja Ingole
27,502,04000,531351,Sawad
27,502,04000,531352,Haral
27,502,04000,531353,Ghonsarwadi
27,502,04000,531354,Nijampur
27,502,04000,531355,Ekalaspur
27,502,04000,531356,Pachamba
27,502,04000,531357,Ganeshpur
27,502,04000,531358,Mangwadi
27,502,04000,531359,Ner
27,502,04000,531360,Shelu Khadse
27,502,04000,531361,Kanheri
27,502,04000,531362,Mop
27,502,04000,531363,Loni Bk.
27,502,04000,531364,Loni Kh.
27,502,04000,531365,Asola
27,502,04000,531366,Chakoli
27,502,04000,531367,Morgavhan
27,502,04000,531368,Bhar Jahagir
27,502,04000,531369,Agarwadi
27,502,04000,531370,Kankarwadi
27,502,04000,531371,ChichambaBhar
27,502,04000,531372,Jawala
27,502,04000,531373,Kurha
27,502,04000,531374,Mandwa
27,502,04000,531375,Mohjabandi
27,502,04000,802682,Risod (M Cl)
27,503,00000,000000,Amravati
27,503,04001,000000,Dharni
27,503,04001,531376,Zilpi
27,503,04001,531377,Sadrabardi
27,503,04001,531378,Patharpur
27,503,04001,531379,Salai
27,503,04001,531380,Bobado
27,503,04001,531381,Mandu
27,503,04001,531382,Bibamal
27,503,04001,531383,Laktu
27,503,04001,531384,Ranapisa
27,503,04001,531385,Rajapur
27,503,04001,531386,Gaulandoh
27,503,04001,531387,Dhomanadhana
27,503,04001,531388,Susarda
27,503,04001,531389,Nagazira
27,503,04001,531390,Nardu
27,503,04001,531391,Rehatya
27,503,04001,531392,Bhawar
27,503,04001,531393,Hirabambai
27,503,04001,531394,Dadra
27,503,04001,531395,Khidki
27,503,04001,531396,Golai
27,503,04001,531397,Kanjoli
27,503,04001,531398,Ranigaon
27,503,04001,531399,Shiwaziri
27,503,04001,531400,Dabaka
27,503,04001,531401,Koldadhana
27,503,04001,531402,Sawalikheda
27,503,04001,531403,Khidki Kalam
27,503,04001,531404,Tembrukheda
27,503,04001,531405,Baratanda
27,503,04001,531406,Dabhayakheda
27,503,04001,531407,Biroti
27,503,04001,531408,Jampani
27,503,04001,531409,Dabhyakheda
27,503,04001,531410,Chendo
27,503,04001,531411,Dhulghat Railway
27,503,04001,531412,Palaskundi
27,503,04001,531413,Talai Railway
27,503,04001,531414,Ratnapur
27,503,04001,531415,Berdabhuru
27,503,04001,531416,Mokha
27,503,04001,531417,Chichghat
27,503,04001,531418,Gondwadi
27,503,04001,531419,Kalamkhar
27,503,04001,531420,Babanda
27,503,04001,531421,Kusumkot Bk.
27,503,04001,531422,Kusumkot Kh.
27,503,04001,531423,Narwati
27,503,04001,531424,Gaulkheda
27,503,04001,531425,Dhulghat
27,503,04001,531426,Bhokarbardi
27,503,04001,531427,Gambheri
27,503,04001,531428,Pankhalya
27,503,04001,531429,Ambadi
27,503,04001,531430,Shirpur
27,503,04001,531431,Ranitamboli
27,503,04001,531432,Rohinikheda
27,503,04001,531433,Dabida
27,503,04001,531434,Khaparkheda
27,503,04001,531435,Nagudhana
27,503,04001,531436,Khari
27,503,04001,531437,Dudhani
27,503,04001,531438,Kharya Tembru
27,503,04001,531439,Sonabardi
27,503,04001,531440,Dahenda
27,503,04001,531441,Kalpi
27,503,04001,531442,Tingrya
27,503,04001,531443,Talai
27,503,04001,531444,Takarkheda
27,503,04001,531445,Diya
27,503,04001,531446,Baspani
27,503,04001,531447,Mandwa
27,503,04001,531448,Tembli
27,503,04001,531449,Jutpani
27,503,04001,531450,Zapal
27,503,04001,531451,Berdabarda
27,503,04001,531452,Baru
27,503,04001,531453,Chutiya
27,503,04001,531454,Toli
27,503,04001,531455,Ghuti
27,503,04001,531456,Aki
27,503,04001,531457,Mansudhawadi
27,503,04001,531458,Bijudhawdi
27,503,04001,531459,Hatida
27,503,04001,531460,Gadgamalur
27,503,04001,531461,Zilangpati
27,503,04001,531462,Tatra
27,503,04001,531463,Mogarda
27,503,04001,531464,Dharakot
27,503,04001,531465,Titamba
27,503,04001,531466,Rambag
27,503,04001,531467,Sawarya
27,503,04001,531468,Dhodra
27,503,04001,531469,Kasmar
27,503,04001,531470,Kawadaziri
27,503,04001,531471,Kasaikheda
27,503,04001,531472,Padidam
27,503,04001,531473,Bairagad
27,503,04001,531474,Sawalkheda
27,503,04001,531475,Harda
27,503,04001,531476,Kutanga
27,503,04001,531477,Rangubeli
27,503,04001,531478,Kund
27,503,04001,531479,Khokmar
27,503,04001,531480,Chopan
27,503,04001,531481,Khamda
27,503,04001,531482,Dhokda
27,503,04001,531483,Butida
27,503,04001,531484,Bulumgavhan
27,503,04001,531485,Katkumbha
27,503,04001,531486,Bhondilawa
27,503,04001,531487,Chatwabod
27,503,04001,531488,Kekadabod
27,503,04001,531489,Chethar
27,503,04001,531490,Dharanmahu
27,503,04001,531491,Dhakarmal
27,503,04001,531492,Hatnada
27,503,04001,531493,Patiya
27,503,04001,531494,Tangda
27,503,04001,531495,Chaurakund
27,503,04001,531496,Malur
27,503,04001,531497,Mangiya
27,503,04001,531498,Rora
27,503,04001,531499,Phaildhana
27,503,04001,531500,Harisal
27,503,04001,531501,Bori
27,503,04001,531502,Piparikheda
27,503,04001,531503,Potilawa
27,503,04001,531504,Chipoli
27,503,04001,531505,Kakarmal
27,503,04001,531506,Karada
27,503,04001,531507,Gombarkahu
27,503,04001,531508,Chakarda
27,503,04001,531509,Nirgudi
27,503,04001,531510,Ukupati
27,503,04001,531511,Hardoli
27,503,04001,531512,Utawali
27,503,04001,531513,Kadhava
27,503,04001,531514,Pohara
27,503,04001,531515,Bazardhana
27,503,04001,531516,Duni
27,503,04001,531517,Chitri
27,503,04001,531518,Lawada
27,503,04001,531519,Chandpur Kisan
27,503,04001,531520,Bod
27,503,04001,531521,Didamda
27,503,04001,531522,Bhulori
27,503,04001,531523,Ghota
27,503,04001,531524,Malur
27,503,04001,531525,Bodhara
27,503,04001,531526,Jambu
27,503,04001,531527,Kotha
27,503,04001,531528,Kara
27,503,04001,531529,Nanduri
27,503,04001,531530,Kot
27,503,04001,531531,Mothakheda
27,503,04001,531532,Dharni (CT)
27,503,04002,000000,Chikhaldara
27,503,04002,531533,Kohi
27,503,04002,531534,Bhutrum
27,503,04002,531535,Rehatyakheda
27,503,04002,531536,Bortyakheda
27,503,04002,531537,Raipur
27,503,04002,531538,Kumbhi
27,503,04002,531539,Makhala
27,503,04002,531540,Sirasitand
27,503,04002,531541,Sarwarkheda
27,503,04002,531542,Bhawai
27,503,04002,531543,Jawaharkund
27,503,04002,531544,Pili
27,503,04002,531545,Semadoh
27,503,04002,531546,Kolkas
27,503,04002,531547,Keli
27,503,04002,531548,Bhiroja
27,503,04002,531549,Kesharpur
27,503,04002,531550,Chikhali
27,503,04002,531551,Patkahu
27,503,04002,531552,Borikheda
27,503,04002,531553,Raksha
27,503,04002,531554,Tarubanda
27,503,04002,531555,Adhav
27,503,04002,531556,Sawarya
27,503,04002,531557,Gadgabhandum
27,503,04002,531558,Dabiya
27,503,04002,531559,Bhandum
27,503,04002,531560,Dhakna
27,503,04002,531561,Belkund
27,503,04002,531562,Asalwada
27,503,04002,531563,Marawani
27,503,04002,531564,Pipadari
27,503,04002,531565,Kakadari
27,503,04002,531566,Bhilkheda
27,503,04002,531567,Tongalphodi
27,503,04002,531568,Garajdari
27,503,04002,531569,Gaulkheda
27,503,04002,531570,Sawarpani
27,503,04002,531571,Khirapani
27,503,04002,531572,Shiwanpani
27,503,04002,531573,Zira
27,503,04002,531574,Koktu
27,503,04002,531575,Gudifata
27,503,04002,531576,Dolar
27,503,04002,531577,Pirkheda
27,503,04002,531578,Khatkali
27,503,04002,531579,Pandhra Khadak
27,503,04002,531580,Menghat
27,503,04002,531581,Zingapur
27,503,04002,531582,Ahad
27,503,04002,531583,Palaspani
27,503,04002,531584,Gularghat
27,503,04002,531585,Nilthum
27,503,04002,531586,Dhargad
27,503,04002,531587,Kelpani
27,503,04002,531588,Tekdakheda
27,503,04002,531589,Somthana Kh.
27,503,04002,531590,Somthana Bk
27,503,04002,531591,Kutambi
27,503,04002,531592,Barukheda
27,503,04002,531593,Dolar
27,503,04002,531594,Wanroad
27,503,04002,531595,Nagartas
27,503,04002,531596,Rupagad
27,503,04002,531597,Amona
27,503,04002,531598,Wadpani
27,503,04002,531599,Bhandum
27,503,04002,531600,Salita
27,503,04002,531601,Ektai
27,503,04002,531602,Borda
27,503,04002,531603,Tembru
27,503,04002,531604,Piplya
27,503,04002,531605,Khari
27,503,04002,531606,Hilda
27,503,04002,531607,Rahu
27,503,04002,531608,Karanjkheda
27,503,04002,531609,Simori
27,503,04002,531610,Sumita
27,503,04002,531611,Domi
27,503,04002,531612,Ruipathar
27,503,04002,531613,Chilati
27,503,04002,531614,Hatru
27,503,04002,531615,Madizadap
27,503,04002,531616,Marita
27,503,04002,531617,Barugavhan
27,503,04002,531618,Biba
27,503,04002,531619,Chobita
27,503,04002,531620,Lakhewada
27,503,04002,531621,Bodu
27,503,04002,531622,Bilu
27,503,04002,531623,Kamida
27,503,04002,531624,Khadimal
27,503,04002,531625,Nawalgaon
27,503,04002,531626,Bichukheda
27,503,04002,531627,Chunkhadi
27,503,04002,531628,Khandukheda
27,503,04002,531629,Awagad
27,503,04002,531630,Mehriaam
27,503,04002,531631,Jarida
27,503,04002,531632,Bhandora
27,503,04002,531633,Butida
27,503,04002,531634,Dahendri
27,503,04002,531635,Palshya
27,503,04002,531636,Churni
27,503,04002,531637,Karada
27,503,04002,531638,Dolar
27,503,04002,531639,Ghana
27,503,04002,531640,Pachdongri
27,503,04002,531641,Korda
27,503,04002,531642,Gangarkheda
27,503,04002,531643,Kotmi
27,503,04002,531644,Toranwadi
27,503,04002,531645,Katkumbh
27,503,04002,531646,Koylari
27,503,04002,531647,Kanheri
27,503,04002,531648,Bhamadehi
27,503,04002,531649,Bhagdari
27,503,04002,531650,Doma
27,503,04002,531651,Kajaldoh
27,503,04002,531652,Lonazari
27,503,04002,531653,Masondi
27,503,04002,531654,Ghatang
27,503,04002,531655,Bhulori
27,503,04002,531656,Lawada
27,503,04002,531657,Salona
27,503,04002,531658,Jamun Nala
27,503,04002,531659,Bori
27,503,04002,531660,Tetu
27,503,04002,531661,Amzari
27,503,04002,531662,Khatkali
27,503,04002,531663,Memna
27,503,04002,531664,Churni
27,503,04002,531665,Shahapur
27,503,04002,531666,Kamapur
27,503,04002,531667,Jamlivan
27,503,04002,531668,Bela
27,503,04002,531669,Wavadi
27,503,04002,531670,Bihali
27,503,04002,531671,Hattighat
27,503,04002,531672,Kohana
27,503,04002,531673,Domnifata
27,503,04002,531674,Bhandri
27,503,04002,531675,Adnadi
27,503,04002,531676,Madki
27,503,04002,531677,Motha
27,503,04002,531678,Aladoh
27,503,04002,531679,Lawada
27,503,04002,531680,Pastalai
27,503,04002,531681,Vairat
27,503,04002,531682,Kundi
27,503,04002,531683,Mozari
27,503,04002,531684,Baglinga
27,503,04002,531685,Hirdamal
27,503,04002,531686,Salibardi
27,503,04002,531687,Chichati
27,503,04002,531688,Chichghat
27,503,04002,531689,Nagdehli
27,503,04002,531690,Jaitadehi
27,503,04002,531691,Manbhang
27,503,04002,531692,Bhilkheda
27,503,04002,531693,Hiradmal
27,503,04002,531694,Kalapani
27,503,04002,531695,Badnapur
27,503,04002,531696,Ramtek
27,503,04002,531697,Malkapur
27,503,04002,531698,Vastapur
27,503,04002,531699,Kulgana Kh.
27,503,04002,531700,Kulgana Bk.
27,503,04002,531701,Chichkheda
27,503,04002,531702,Jambli
27,503,04002,531703,Ambapati
27,503,04002,531704,Girguti
27,503,04002,531705,Khongada
27,503,04002,531706,Tekda Nagzira
27,503,04002,531707,Sakhari Chikhalpati
27,503,04002,531708,Tembhrusonda
27,503,04002,531709,Chandpur
27,503,04002,531710,Somwarkheda
27,503,04002,531711,Gaulkheda Bazar
27,503,04002,531712,Manjarkapdi
27,503,04002,531713,Nagapur
27,503,04002,531714,Wadapati
27,503,04002,531715,Telkhar
27,503,04002,531716,Dharamdoh
27,503,04002,531717,Bahadarpur
27,503,04002,531718,Aki
27,503,04002,531719,Sattiruipatha
27,503,04002,531720,Chauramal
27,503,04002,531721,Morgad
27,503,04002,531722,Sonapur
27,503,04002,531723,Gangadhari
27,503,04002,531724,Borala
27,503,04002,531725,Bhilkheda
27,503,04002,802683,Chikhaldara (M Cl) 
27,503,04003,000000,Anjangaon Surji
27,503,04003,531726,Dongargaon
27,503,04003,531727,Chinchona
27,503,04003,531728,Gaulkheda
27,503,04003,531729,Palaskheda
27,503,04003,531730,Hirapur
27,503,04003,531731,Khirada
27,503,04003,531732,Nimkhed Bajar
27,503,04003,531733,Alampur
27,503,04003,531734,Turkheda
27,503,04003,531735,Karla
27,503,04003,531736,Bhandaraj
27,503,04003,531737,Masamapur
27,503,04003,531738,Adgaon
27,503,04003,531739,Hasanapur pardi
27,503,04003,531740,Nabapur
27,503,04003,531741,Dhanwadi
27,503,04003,531742,Nimkhed  Ade
27,503,04003,531743,Jawardi
27,503,04003,531744,Bhokari
27,503,04003,531745,Murtizapur Ghogadi
27,503,04003,531746,Sategaon
27,503,04003,531747,Rajapur
27,503,04003,531748,Husenpur Dhudki
27,503,04003,531749,Bhuraskheda
27,503,04003,531750,Kalgavhan
27,503,04003,531751,Katwel
27,503,04003,531752,Hingani
27,503,04003,531753,Gavandgaon Kh
27,503,04003,531754,Gavandgaon Bk
27,503,04003,531755,Dhadi
27,503,04003,531756,Madarpur
27,503,04003,531757,Deogaon
27,503,04003,531758,Wadali
27,503,04003,531759,Shelgaon
27,503,04003,531760,Dahigaon  Kh.
27,503,04003,531761,Dahigaon Bk.
27,503,04003,531762,Fattepur
27,503,04003,531763,Ramgaon
27,503,04003,531764,Rashidpur
27,503,04003,531765,Jethamalpur
27,503,04003,531766,Alipur
27,503,04003,531767,Husenpur Khodgaon
27,503,04003,531768,Khanampur
27,503,04003,531769,Mamrabad
27,503,04003,531770,Ganeshpur
27,503,04003,531771,Khel Babuji
27,503,04003,531772,Khel Hadole
27,503,04003,531773,Khel Kokat
27,503,04003,531774,Ajitpur
27,503,04003,531775,Shahapur
27,503,04003,531776,Lakhad
27,503,04003,531777,Sarfabad
27,503,04003,531778,Chausala
27,503,04003,531779,Surji
27,503,04003,531780,Khel Krishnaji
27,503,04003,531781,Khel Khadse
27,503,04003,531782,Aiwajpur
27,503,04003,531783,Sirajgaon
27,503,04003,531784,Mohabatpur
27,503,04003,531785,Hantoda
27,503,04003,531786,Malkapur
27,503,04003,531787,Adgaon   Ade
27,503,04003,531788,Vihigaon   Bk.
27,503,04003,531789,Vihigaon  Kh.
27,503,04003,531790,Khudawanpur
27,503,04003,531791,Kalwada
27,503,04003,531792,Khel Gangaji
27,503,04003,531793,Khel Hiraji
27,503,04003,531794,Ahmadpur
27,503,04003,531795,Takarkheda More
27,503,04003,531796,Khel Hagone
27,503,04003,531797,Borala
27,503,04003,531798,Dhanegaon
27,503,04003,531799,Raudalpur
27,503,04003,531800,Ratnapur
27,503,04003,531801,Narayanpur
27,503,04003,531802,Pohi
27,503,04003,531803,Ratnapur
27,503,04003,531804,Shekapur
27,503,04003,531805,Murha Bk.
27,503,04003,531806,Loharajpur
27,503,04003,531807,Warud Kh.
27,503,04003,531808,Murha   Kh.
27,503,04003,531809,Songaon
27,503,04003,531810,Saray
27,503,04003,531811,Kapustalni
27,503,04003,531812,Borgaon Ambada
27,503,04003,531813,Jawala Bk.
27,503,04003,531814,Jawala Kh
27,503,04003,531815,Saidapur
27,503,04003,531816,Aurangpur
27,503,04003,531817,Kasbegavhan
27,503,04003,531818,Ghodasgaon
27,503,04003,531819,Taroda
27,503,04003,531820,Kamalpur
27,503,04003,531821,Sakhari
27,503,04003,531822,Chincholi Kh.
27,503,04003,531823,Rahimapur
27,503,04003,531824,Chincholi Shingne
27,503,04003,531825,Samsherpur
27,503,04003,531826,Khirgavhan
27,503,04003,531827,Saidapur
27,503,04003,531828,Pimpalgavhan
27,503,04003,531829,Ratanpur Jogarda
27,503,04003,531830,Chincholi Bk.
27,503,04003,531831,Ekalara
27,503,04003,531832,Kotegaon
27,503,04003,531833,Khaspur
27,503,04003,531834,Sayyadgaon
27,503,04003,531835,Nimbhari
27,503,04003,531836,Kumbhargaon Bk.
27,503,04003,531837,Kumbhargaon  Kh.
27,503,04003,531838,Wanoja
27,503,04003,531839,Pardi
27,503,04003,531840,Ganeshpur
27,503,04003,531841,Malkapur Kh.
27,503,04003,531842,Rampura
27,503,04003,531843,Kotha
27,503,04003,531844,Hayapur
27,503,04003,531845,Sarfabad
27,503,04003,531846,Bramhanwada
27,503,04003,531847,Deulgaon
27,503,04003,531848,Fajalpur
27,503,04003,531849,Kokarda
27,503,04003,531850,Dombala
27,503,04003,531851,Lakhanwadi
27,503,04003,531852,Narayanpur Kh.
27,503,04003,802684,Anjangaon (M Cl)
27,503,04004,000000,Achalpur
27,503,04004,531853,Bhopapur
27,503,04004,531854,Devgaon
27,503,04004,531855,Pimpalkhuta
27,503,04004,531856,Dhamangaon
27,503,04004,531857,Dhamani
27,503,04004,531858,Wazzar
27,503,04004,531859,Nimkund
27,503,04004,531860,Buradghat
27,503,04004,531861,Kalwit
27,503,04004,531862,Gondvihir
27,503,04004,531863,Mhasona
27,503,04004,531864,Belkheda
27,503,04004,531865,Pandhari
27,503,04004,531866,Salepur
27,503,04004,531867,Nimkheda
27,503,04004,531868,Gaurkheda
27,503,04004,531869,Narsari
27,503,04004,531870,Malhara
27,503,04004,531871,Ekalaspur
27,503,04004,531872,Hanawatkheda
27,503,04004,531873,Daryabad
27,503,04004,531874,Nimdari
27,503,04004,531875,Jalalpur
27,503,04004,531876,Chandura   Jahagir
27,503,04004,531877,Yeni
27,503,04004,531878,Datura
27,503,04004,531879,Sawali Datura
27,503,04004,531880,Dhotarkheda
27,503,04004,531881,Kumbhi
27,503,04004,531882,Wadura
27,503,04004,531883,Kothara
27,503,04004,531884,Nagarwadi
27,503,04004,531885,Rajura
27,503,04004,531886,Viththalapur
27,503,04004,531887,Kandali
27,503,04004,531888,Aurangpur
27,503,04004,531889,Narsala
27,503,04004,531890,Khudanpur
27,503,04004,531891,Muradpur
27,503,04004,531892,Beni
27,503,04004,531893,Wadgaon Fattepur
27,503,04004,531894,Jambhala
27,503,04004,531895,Ramapur N.Jambhala
27,503,04004,531896,Aregaon
27,503,04004,531897,Sahapur N  Wadgaon
27,503,04004,531898,Ajitpur
27,503,04004,531899,Haram
27,503,04004,531900,Darapur
27,503,04004,531901,Khanjirpur
27,503,04004,531902,Salebad
27,503,04004,531903,Khanapur N. Bhinkheda
27,503,04004,531904,Antargaon
27,503,04004,531905,Ambada  Kandari
27,503,04004,531906,Bag Ambada
27,503,04004,531907,Ghodgaon
27,503,04004,531908,Narayanpur
27,503,04004,531909,Chikhali
27,503,04004,531910,Khushalpur
27,503,04004,531911,Naubag
27,503,04004,531912,Kheldeomali
27,503,04004,531913,Raipura
27,503,04004,531914,Dewari
27,503,04004,531915,Rahimapur N. Khanapur
27,503,04004,531916,Bhitkheda
27,503,04004,531917,Virkheda
27,503,04004,531918,Khanapur N.Rahimpur
27,503,04004,531919,Khojanpur
27,503,04004,531920,Kheltapmali
27,503,04004,531921,Shekapur
27,503,04004,531922,Jawardi
27,503,04004,531923,Ramapur N. Belaj
27,503,04004,531924,Nababpur
27,503,04004,531925,Bhugaon
27,503,04004,531926,Sangvi Nijampur
27,503,04004,531927,Nijampur
27,503,04004,531928,Bhopapur
27,503,04004,531929,Naigaon
27,503,04004,531930,Chamak  Kh
27,503,04004,531931,Chamak Bk
27,503,04004,531932,Surwada
27,503,04004,531933,Khambora
27,503,04004,531934,Tuljapur Jahagir
27,503,04004,531935,Chachondi
27,503,04004,531936,Balegaon
27,503,04004,531937,Chausala
27,503,04004,531938,Bordi
27,503,04004,531939,Borgaon Dori
27,503,04004,531940,Borgaon Peth
27,503,04004,531941,Borgaon Talni
27,503,04004,531942,Mengnathpur
27,503,04004,531943,Ratnapur
27,503,04004,531944,Upatkheda
27,503,04004,531945,Payvihir
27,503,04004,531946,Gondwagholi
27,503,04004,531947,Panch Amba Bk.
27,503,04004,531948,Khatijapur
27,503,04004,531949,Parasapur
27,503,04004,531950,Rajjakpur
27,503,04004,531951,Kumbhi Wagholi
27,503,04004,531952,Malkapur   Kh.
27,503,04004,531953,Raipur
27,503,04004,531954,Januna
27,503,04004,531955,Wagdoh
27,503,04004,531956,Jahanpur
27,503,04004,531957,Dharampur
27,503,04004,531958,Kasampur
27,503,04004,531959,Walmikpur
27,503,04004,531960,Panch Amba Kh.
27,503,04004,531961,Aurangpur
27,503,04004,531962,Tawalar
27,503,04004,531963,Khanjamanagar
27,503,04004,531964,Kopra
27,503,04004,531965,Bhilona
27,503,04004,531966,Walni kh
27,503,04004,531967,Walni Bk.
27,503,04004,531968,Pardi
27,503,04004,531969,Ramapur Bk.
27,503,04004,531970,Ramapur  Kh
27,503,04004,531971,Pathrot
27,503,04004,531972,Jawalapur
27,503,04004,531973,Jatanpur
27,503,04004,531974,Rayani
27,503,04004,531975,Kawitha Kh
27,503,04004,531976,Pohi
27,503,04004,531977,Kushta Bk.
27,503,04004,531978,Kushta Kh.
27,503,04004,531979,Sindi  Bk.
27,503,04004,531980,Kamatwada
27,503,04004,531981,Raipur
27,503,04004,531982,Mahamadpur
27,503,04004,531983,Janori
27,503,04004,531984,Salabatpur
27,503,04004,531985,Ambuj
27,503,04004,531986,Wadner Bhujang
27,503,04004,531987,Kakda
27,503,04004,531988,Rasegaon
27,503,04004,531989,Isegaon
27,503,04004,531990,Mukindpur
27,503,04004,531991,Khushalpur
27,503,04004,531992,Wasani  Bk.
27,503,04004,531993,Wasani   Kh.
27,503,04004,531994,Wadhona Jahagir
27,503,04004,531995,Rawalgaon
27,503,04004,531996,Shankarpur
27,503,04004,531997,Yevata
27,503,04004,531998,Khanjamabad
27,503,04004,531999,Isapur
27,503,04004,532000,Shampur
27,503,04004,532001,Kolha
27,503,04004,532002,Sawali Bk.
27,503,04004,532003,Sawali Kh
27,503,04004,532004,Donoda
27,503,04004,532005,Sangnvi N Khairi
27,503,04004,532006,Hiwara
27,503,04004,532007,Khairi
27,503,04004,532008,Khanapur Chinchkheda
27,503,04004,532009,Tirmalpur
27,503,04004,532010,Narsingpur
27,503,04004,532011,Raipur Jahangir
27,503,04004,532012,Rangar Wasni
27,503,04004,532013,Wadgaon Kh
27,503,04004,532014,Yesurna
27,503,04004,532015,Khanapur
27,503,04004,532016,Yelki
27,503,04004,532017,Tonglabad
27,503,04004,532018,Sawalapur
27,503,04004,532019,Bajitpur
27,503,04004,532020,Nimbhari
27,503,04004,532021,Asatpur
27,503,04004,532022,Shahapur
27,503,04004,532023,Kawitha Bk.
27,503,04004,802685,Achalpur (M Cl)
27,503,04005,000000,Chandurbazar
27,503,04005,532024,Karanja Bahiram
27,503,04005,532025,Pala
27,503,04005,532026,Shirajgaon  Kasba
27,503,04005,532027,Ratanpur
27,503,04005,532028,Saikheda
27,503,04005,532029,Bodad
27,503,04005,532030,Subhanpur
27,503,04005,532031,Kharpi
27,503,04005,532032,Govindpur
27,503,04005,532033,Khel Mahal (Karajgaon)
27,503,04005,532034,Alampur
27,503,04005,532035,Kalhodi
27,503,04005,532036,Sarfapur
27,503,04005,532037,Pandhari
27,503,04005,532038,Khel Sakharam Deshmukh (Kurha)
27,503,04005,532039,Khel Januji (Deshmukh Kurha)
27,503,04005,532040,Khel Chaudhar (karajgaon)
27,503,04005,532041,Bhalewadi
27,503,04005,532042,Umari
27,503,04005,532043,Sindi Kh.
27,503,04005,532044,Makrampur
27,503,04005,532045,Somthana
27,503,04005,532046,Palaswada
27,503,04005,532047,Lakhanwadi
27,503,04005,532048,Khel  khushal  kurha
27,503,04005,532049,Khel Januji (Kurha)
27,503,04005,532050,Thugaon Pimpri
27,503,04005,532051,Sanjapur
27,503,04005,532052,Kondwardha
27,503,04005,532053,Inayatpur
27,503,04005,532054,Jamapati
27,503,04005,532055,Chinchkumbh
27,503,04005,532056,Redwa
27,503,04005,532057,Pithoda
27,503,04005,532058,Hiwra devi
27,503,04005,532059,Nagarwadi
27,503,04005,532060,Parsoda
27,503,04005,532061,Khinkhini
27,503,04005,532062,Sambhora
27,503,04005,532063,Ghat Ladki
27,503,04005,532064,Belmandali
27,503,04005,532065,Vishroli
27,503,04005,532066,Udapur
27,503,04005,532067,Jawara
27,503,04005,532068,Chincholi Bk.
27,503,04005,532069,Gaurkheda
27,503,04005,532070,Vithalpur
27,503,04005,532071,Wani
27,503,04005,532072,Belkheda
27,503,04005,532073,Waroli
27,503,04005,532074,Kurankhed
27,503,04005,532075,Nimkheda
27,503,04005,532076,Surali
27,503,04005,532077,Bramhanwada Thadi
27,503,04005,532078,Markanda
27,503,04005,532079,Angatpur
27,503,04005,532080,Wadura
27,503,04005,532081,Deurwada
27,503,04005,532082,Dhoktirth
27,503,04005,532083,Inapur
27,503,04005,532084,Bramhanwada pathak
27,503,04005,532085,Sonori
27,503,04005,532086,Ganoja
27,503,04005,532087,Hashanpur
27,503,04005,532088,Shahapur
